craft_element_id,craft_uid,sitecore_item_id,section,entry_type,slug,craft_uri
530758,4f71d3c7-ac35-4e81-9be5-bd38f247ce77,2ea651ab-7fae-46fc-a0a2-149a234b4812,lessons,lessons,bau-cosmo-e-installing-the-bau-cosmopolitan-e,nuggets/bau-cosmo-e-installing-the-bau-cosmopolitan-e
547559,02afc4a7-92c7-4bfd-b3c7-36951dd5132e,c29d9d46-9633-4fb3-9658-d1958694014e,lessons,lessons,bau-cosmo-e-low-battery,nuggets/bau-cosmo-e-low-battery
536032,6fc88e10-ad16-4939-8e00-be0eb8057438,4a1cc039-fe43-4f0a-96b4-4bb6f58dabcd,lessons,lessons,bau-cosmo-e-manual-operation,nuggets/bau-cosmo-e-manual-operation
560220,d2e6174e-40a5-4743-b9f0-a1ea60f5f62b,02bee0f7-cafd-44ce-80d7-58a1ec2c6492,lessons,lessons,bau-cosmo-e-meat-dairy-industry,nuggets/bau-cosmo-e-meat-dairy-industry
560094,a876774f-e9d1-4a52-bada-455eb8c099d9,aac87d18-7b02-4383-b5de-507b537bb3cc,lessons,lessons,bau-cosmo-e-office-buildings,nuggets/bau-cosmo-e-office-buildings
542121,a656cee1-fd28-4351-9a26-d48ef7b48a57,9627ed4f-b49e-4461-9528-427d0c3fe75a,lessons,lessons,bau-cosmo-e-power-for-years-to-come,nuggets/bau-cosmo-e-power-for-years-to-come
547973,80f6985d-fb4f-4dbd-a0ca-fcc01062cb95,cadeb169-98a5-4c49-a352-3049ef2b1dea,lessons,lessons,bau-cosmo-e-prepared-for-every-scenario,nuggets/bau-cosmo-e-prepared-for-every-scenario
554756,d82b6820-23f8-4ef3-b1f7-ee42e38dbf51,174677f3-80ff-4848-9872-7989629afa3f,lessons,lessons,bau-cosmo-e-programme-overview,nuggets/bau-cosmo-e-programme-overview
559737,c89b933e-b69d-4508-8280-8a0e93441835,c05e71dc-7471-4bb5-96fc-552d6198a2ea,lessons,lessons,bau-cosmo-e-public-buildings,nuggets/bau-cosmo-e-public-buildings
548340,4781ca88-4fdb-468d-aee2-c9175788c5c7,097b8d8b-04b9-40f2-b8ae-6cdea5a7e9eb,lessons,lessons,bau-cosmo-e-remote-control,nuggets/bau-cosmo-e-remote-control
536256,5b73b824-b353-4083-93ff-7b9b59a9b843,c9bc09b9-66fb-4e85-be91-7e88644f3173,lessons,lessons,bau-cosmo-e-remote-control-operation,nuggets/bau-cosmo-e-remote-control-operation
544274,5df97acb-0be8-4849-a929-e3564362edf2,8ae95768-4952-478f-b59b-1958264e4714,lessons,lessons,bau-cosmo-e-robust-and-resistant,nuggets/bau-cosmo-e-robust-and-resistant
539553,dcf6d23d-b4d0-44bf-8b53-393b60f9d508,8dd92b4f-ef92-440f-9471-9f840766644d,lessons,lessons,bau-cosmo-e-saving-settings-as-a-profile,nuggets/bau-cosmo-e-saving-settings-as-a-profile
560316,25c1cab1-0610-464d-8a1b-17e2cd6e9a84,c48187e6-085a-4c8f-adfd-253737648b48,lessons,lessons,bau-cosmo-e-schools-nurseries,nuggets/bau-cosmo-e-schools-nurseries
537059,9286e9d3-8106-4234-ba10-9769563fa9e3,dd686236-fac2-4ca2-98cf-d8c21104d82e,lessons,lessons,bau-cosmo-e-selecting-a-predefined-programme,nuggets/bau-cosmo-e-selecting-a-predefined-programme
548481,42a9f07e-e2a7-440f-ae2e-8b68d3b752e6,e1c83beb-9811-4d2e-b8a5-ad4c3fd36dd2,lessons,lessons,bau-cosmo-e-starting-the-thermal-disinfection,nuggets/bau-cosmo-e-starting-the-thermal-disinfection
536830,768ec491-8fcd-4827-bc3b-b9b4fb0b08f0,0c544a40-1f01-49b4-b949-e9282042ff57,lessons,lessons,bau-cosmo-e-the-predefined-programmes,nuggets/bau-cosmo-e-the-predefined-programmes
552068,e678c9c6-12c9-4e54-9f4d-e419e6a0f26f,feab7d61-17aa-4545-8735-ed6f72e8fccf,lessons,lessons,bau-cosmo-e-thermal-disinfection,nuggets/bau-cosmo-e-thermal-disinfection
549282,d3777247-5c57-4651-9a47-6e5e82943dea,084e2b73-f3f6-4bcc-806a-ab1df8fbbbf7,lessons,lessons,bau-cosmo-e-thermal-disinfection-mode-by-remote-control,nuggets/bau-cosmo-e-thermal-disinfection-mode-by-remote-control
540305,421a825b-ebc5-4c57-a338-7dae6f0004ed,09a79899-247b-4cd6-9e4b-8779035b7556,lessons,lessons,bau-cosmo-e-this-is-how-it-works,nuggets/bau-cosmo-e-this-is-how-it-works
539916,193ace3e-8174-403b-be7d-425139b32af1,f00c2b8c-d8ea-418b-9ddd-c0c917841723,lessons,lessons,bau-cosmo-e-transferring-the-settings,nuggets/bau-cosmo-e-transferring-the-settings
552180,a45b5844-0aa8-481e-9ba6-fba7cbf78d51,32c21856-6700-4f7a-9ff8-33c3dc4215b1,lessons,lessons,bau-cosmo-e-usage-data-insights,nuggets/bau-cosmo-e-usage-data-insights
543365,8406e3b8-5231-423c-82bd-1b5ef626c6f8,272d0a49-3781-4704-9277-f356add1bf55,lessons,lessons,bau-cosmo-e-usage-dependent-and-usage-independent-automatic-flushing,nuggets/bau-cosmo-e-usage-dependent-and-usage-independent-automatic-flushing
553480,a8b709e9-672b-4914-ad06-59e404750e02,87933772-c2e3-49ae-b062-6306a0d2e965,lessons,lessons,bau-cosmo-e-water-consumption-and-thermal-disinfection,nuggets/bau-cosmo-e-water-consumption-and-thermal-disinfection
531357,2dc9f6ea-49da-48ba-be2a-4e1458626363,91b74964-845c-46c7-85c0-f930510fa47a,lessons,lessons,bau-cosmo-e-which-model-are-you-installing,nuggets/bau-cosmo-e-which-model-are-you-installing
531125,cf74df14-afda-40c0-b991-feaa51eb4864,b65c9a6f-7825-4fdf-bb2b-167b2b922c7c,lessons,lessons,bau-cosmo-e-which-tools-do-i-need,nuggets/bau-cosmo-e-which-tools-do-i-need
66589,a43bc868-ef9b-4bd6-9eaf-842461088755,a22eda15-04c8-488f-b2e3-dadbef76a51e,lessons,lessons,beyond-all-senses,nuggets/beyond-all-senses
195955,8e526c11-202b-4329-b2f6-6c0f295fcdbb,447237fb-1d60-43a4-9c98-c2ef79ace6f0,lessons,lessons,beyond-all-senses-search,nuggets/beyond-all-senses-search
1571829,ccff5645-e200-499c-a6d5-02cde3dd427c,ac8c5ef0-9b39-406b-8122-a32768372f58,lessons,lessons,blue-home-premium-drinking-water-from-tap-to-table,nuggets/blue-home-premium-drinking-water-from-tap-to-table
8922520,dbf6bfbd-3c78-4f9c-95e2-8be410fce7cc,1058ff12-35b1-4a3b-9a34-2fe3a0f8c180,lessons,lessons,blue-pure-5-years-guarantee,nuggets/blue-pure-5-years-guarantee
8917176,bdf5cbb6-8fbc-46c6-b055-31fe20ed2a38,4459419f-3523-49b2-ae4a-cbc18a1e3bd3,lessons,lessons,blue-pure-additional-filters-spare-parts,nuggets/blue-pure-additional-filters-spare-parts
9038069,bd3e0ed0-3986-490c-baba-29b9eccd6257,90ca93e6-24ee-49e4-b613-e528ae796d71,lessons,lessons,blue-pure-af-assemble-the-fastening-set-e-d,nuggets/blue-pure-af-assemble-the-fastening-set-e-d
9035006,5e2c735b-9145-4043-a806-a4dd576bf224,76d4d25a-22d2-4b51-9058-28a3cbdfe24a,lessons,lessons,blue-pure-af-assemble-the-fastening-set-g,nuggets/blue-pure-af-assemble-the-fastening-set-g
9034622,dacb0c56-7005-4068-988b-256469dde0e7,d74b0592-ad60-466b-b156-b0576218d061,lessons,lessons,blue-pure-af-assemble-the-fastening-set-i,nuggets/blue-pure-af-assemble-the-fastening-set-i
9030510,875f5f22-9973-414d-8fbd-067708faa028,23437194-be93-4c08-b7e5-8b4e23692f05,lessons,lessons,blue-pure-af-the-package-contains-diy-e-com,nuggets/blue-pure-af-the-package-contains-diy-e-com
9029821,d4c9f95c-84a9-4681-8349-38ceee1639d0,1b070d08-ace5-42be-854f-87712b820efc,lessons,lessons,blue-pure-af-the-package-contains-g-i,nuggets/blue-pure-af-the-package-contains-g-i
9003735,e78c7a0b-d2a1-452d-9190-9a6b4fb1b4ce,39c8ded4-757a-46c0-bdbd-931d6efd26f0,lessons,lessons,blue-pure-assemble-the-fastening-set-e-d,nuggets/blue-pure-assemble-the-fastening-set-e-d
9001291,73fa71a9-50f7-45ce-a518-663ad1056e9e,936bdc54-1e91-48c9-bab4-337eacd88b3e,lessons,lessons,blue-pure-assemble-the-fastening-set-g,nuggets/blue-pure-assemble-the-fastening-set-g
9001015,8719b20b-c80b-4293-a46d-9feb7a43c10a,aef865d4-8209-40f3-a40c-2d313735b297,lessons,lessons,blue-pure-assemble-the-fastening-set-i,nuggets/blue-pure-assemble-the-fastening-set-i
8946395,0e02b116-1cf8-40c6-a14e-83ecc7309b35,7a4bdae9-f8d9-478f-b3ba-6ae736973e69,lessons,lessons,blue-pure-benefits,nuggets/blue-pure-benefits
8929936,fac652cb-374c-4630-99e0-b1ebd0c7c661,aa5b2d41-7975-4fa7-bfb8-c45a28ece174,lessons,lessons,blue-pure-colour-options,nuggets/blue-pure-colour-options
8952030,282aeca1-7245-4cdc-8ede-0521c13f0aa4,dd5ba92f-9dca-4599-b29d-db33726b9993,lessons,lessons,blue-pure-colour-variants,nuggets/blue-pure-colour-variants
8923832,5542e9d7-facc-48e3-8b1b-752c621a006c,8c685c44-c739-46d9-ab2b-9e7a582a5cd4,lessons,lessons,blue-pure-design-variants,nuggets/blue-pure-design-variants
8949249,3e354458-233b-4efa-b7ce-edd809626039,c4c03bec-9e7c-4f4e-9a9b-4b21043b9fa4,lessons,lessons,blue-pure-design-variants-2,nuggets/blue-pure-design-variants-2
8929287,cc510187-2c2f-4c84-9fac-82a72983a501,39489e4d-a6a2-4cf4-a713-0e4fde38eeb1,lessons,lessons,blue-pure-design-variants-ed,nuggets/blue-pure-design-variants-ed
8926714,64de59a8-4554-4ab8-8c32-c5ad3231b339,1352eb18-e4ba-4b5a-ab1f-ae9a07e0731f,lessons,lessons,blue-pure-design-variants-g,nuggets/blue-pure-design-variants-g
8929196,1fed7c30-7acf-494d-9b85-374108ebb532,13d2cc74-f547-4853-b8bd-29ece69686d0,lessons,lessons,blue-pure-design-variants-k,nuggets/blue-pure-design-variants-k
8900877,c66a5758-2dc8-495b-9350-4fd734d2b97f,1e32cf76-8804-48e5-94b0-5ad226f50028,lessons,lessons,blue-pure-feature-overview,nuggets/blue-pure-feature-overview
8944511,29a6d1a8-2d70-47a3-ba81-5ba98b7973c2,2cb822bd-1413-44e9-bd4b-c1f918b52b4b,lessons,lessons,blue-pure-feature-overview-2,nuggets/blue-pure-feature-overview-2
8943149,841e59ba-3782-49c9-986b-d6e2cca8e77b,2c003072-da41-4ab3-a6e2-9b893168f4b4,lessons,lessons,blue-pure-filter-technology,nuggets/blue-pure-filter-technology
8959369,4293842e-7c9d-49db-aa3a-e8fe1286b743,7c0ac187-3663-4a4f-a146-2607a2bbaee4,lessons,lessons,blue-pure-four-variants-of-grohe-blue-pure-e-d,nuggets/blue-pure-four-variants-of-grohe-blue-pure-e-d
8976885,3f999dc7-46c8-47a1-94fc-90f13572cea1,516dc2cb-2b62-4db3-9c3f-45e8d3beefe7,lessons,lessons,blue-pure-four-variants-of-grohe-blue-pure-g,nuggets/blue-pure-four-variants-of-grohe-blue-pure-g
8967674,5e834018-c662-4db3-92a1-90c59d409d9b,dad640e6-251d-4230-b160-efb2d5a969fa,lessons,lessons,blue-pure-four-variants-of-grohe-blue-pure-k,nuggets/blue-pure-four-variants-of-grohe-blue-pure-k
8923102,1346f3c0-ec6d-4161-af68-45da79aada0e,62788553-1786-438b-8861-e5b4e4226027,lessons,lessons,blue-pure-four-variants-of-grohe-blue-pure-p,nuggets/blue-pure-four-variants-of-grohe-blue-pure-p
8917180,0d7c1cc3-72c5-47b2-a9f9-0beaef75b112,c949340a-5120-4cf0-ac9d-37f2cf3a9178,lessons,lessons,blue-pure-grohe-blue-pure-as-a-solution,nuggets/blue-pure-grohe-blue-pure-as-a-solution
8911629,559d1ad8-e778-4305-95ad-f5f2a2fa2371,84496799-1761-481d-b0f2-5388e3921d42,lessons,lessons,blue-pure-grohe-watersystems-accessories,nuggets/blue-pure-grohe-watersystems-accessories
8924143,f0484e22-9ea8-4e3d-8ec4-696890a691d4,88b73ae7-5790-445d-b935-6be76bf28770,lessons,lessons,blue-pure-grohe-watersystems-overview,nuggets/blue-pure-grohe-watersystems-overview
8903832,ecdc2f0b-4f1c-4726-80d8-a74c62307bca,9a860ef4-deba-475a-888c-8b2ba1210aff,lessons,lessons,blue-pure-high-spout,nuggets/blue-pure-high-spout
9051079,b4d880de-1bb8-4985-a308-496113b41f27,b09371b1-0a46-43fc-b2f0-4de1baa15609,lessons,lessons,blue-pure-introducing-the-grohe-blue-pure,nuggets/blue-pure-introducing-the-grohe-blue-pure
8941404,9dee11be-2ad8-40db-97f8-933950b6939c,e39fbf91-7f1f-4379-aa44-d51bf0127a2f,lessons,lessons,blue-pure-key-selling-arguments,nuggets/blue-pure-key-selling-arguments
8915712,a33bde29-1317-4ab2-8098-8446aec1af73,91af811d-3a4e-4da8-bd7c-d5a6476f405e,lessons,lessons,blue-pure-key-take-aways,nuggets/blue-pure-key-take-aways
8952242,22c2b308-cbca-45ed-8ede-b537e6e0b858,c617b49f-8349-4748-a99d-892f4c3b3b7a,lessons,lessons,blue-pure-matching-products,nuggets/blue-pure-matching-products
8908511,79558775-95ba-495f-accb-3778e924d16a,8927a456-3e7b-47f5-b48e-0d754fc41b03,lessons,lessons,blue-pure-matching-sinks,nuggets/blue-pure-matching-sinks
8901056,17f257d1-6110-491c-adca-c485ebb32764,715c0a4a-65fc-4b6e-abc6-f74598ec6b82,lessons,lessons,blue-pure-obstacles-solutions,nuggets/blue-pure-obstacles-solutions
8920316,37b6c0ea-9391-4026-aec1-07abf915ec6c,50f1e73e-0cad-43cb-9337-724d1b843288,lessons,lessons,blue-pure-quiz,nuggets/blue-pure-quiz
8922232,903a3e75-d0d1-4e67-8cc9-c25feab507e6,d3edb20c-5fa6-40d6-ace3-00a0782a6214,lessons,lessons,blue-pure-reshaped-design,nuggets/blue-pure-reshaped-design
8942749,018939d8-9fdf-4ba4-932c-eee3be53c2c8,eebed9a0-5e69-417b-8ca0-9d52afc589d6,lessons,lessons,blue-pure-sales-support,nuggets/blue-pure-sales-support
8901367,5ff48786-4f63-43f4-aa5a-9d34ae5b0afb,59c42249-4711-4915-a8d8-ba96ece7a30b,lessons,lessons,blue-pure-separate-water-ways,nuggets/blue-pure-separate-water-ways
8907428,32ca92b3-cd96-4589-bf44-1804cb23d4c3,076f0827-819f-4e10-8d70-204c6fa114ff,lessons,lessons,blue-pure-silkmove,nuggets/blue-pure-silkmove
8921625,aed1bf86-fc63-49da-8731-04adb5f7d076,4178c19a-3209-4e03-9a82-7e75eaafcf0a,lessons,lessons,blue-pure-starlight,nuggets/blue-pure-starlight
8920215,9ba5bb8e-cd95-4296-a912-0f5244725e9e,4ea93a33-d957-45b0-b436-b3aaf6e3452e,lessons,lessons,blue-pure-swivel-range,nuggets/blue-pure-swivel-range
8937620,eb044788-fedb-4b09-96ad-4657e2fa7cd4,d9dfc824-56d4-4be4-811c-c80e77d9c5eb,lessons,lessons,blue-pure-target-groups,nuggets/blue-pure-target-groups
8903767,47dc0b1c-6752-49ab-b939-bace50af2963,9de936d4-5b92-4b33-9a93-3e49ccbfbccd,lessons,lessons,blue-pure-the-grohe-blue-reverse-osmosis-filtration-systems,nuggets/blue-pure-the-grohe-blue-reverse-osmosis-filtration-systems
8996814,ab8855ec-3075-4b5a-99cf-7730d36e34be,8dd9580b-56c8-41f2-ac05-8e9819c1e0cf,lessons,lessons,blue-pure-the-package-contains-diy-e-com,nuggets/blue-pure-the-package-contains-diy-e-com
