site_handle	language	etype	uri	slug
ar	ar	trainings	playlists/bau-cosmo-e-2-installing-the-tap	bau-cosmo-e-2-installing-the-tap
ar	ar	trainings	playlists/bau-cosmo-e-automatic-flush	bau-cosmo-e-automatic-flush
ar	ar	trainings	playlists/bau-cosmo-e-battery-status	bau-cosmo-e-battery-status
ar	ar	trainings	playlists/bau-cosmo-e-bau-cosmopolitan-e-overview	bau-cosmo-e-bau-cosmopolitan-e-overview
ar	ar	trainings	playlists/bau-cosmo-e-choosing-your-way-to-operate-the-settings	bau-cosmo-e-choosing-your-way-to-operate-the-settings
ar	ar	trainings	playlists/bau-cosmo-e-cleaning-mode	bau-cosmo-e-cleaning-mode
ar	ar	trainings	playlists/bau-cosmo-e-detection-area	bau-cosmo-e-detection-area
ar	ar	trainings	playlists/bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e	bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e
ar	ar	trainings	playlists/bau-cosmo-e-maximum-running-time	bau-cosmo-e-maximum-running-time
ar	ar	trainings	playlists/bau-cosmo-e-multiple-functions	bau-cosmo-e-multiple-functions
ar	ar	trainings	playlists/bau-cosmo-e-preset-programmes	bau-cosmo-e-preset-programmes
ar	ar	trainings	playlists/bau-cosmo-e-running-time-after-last-detection	bau-cosmo-e-running-time-after-last-detection
ar	ar	trainings	playlists/bau-cosmo-e-selecting-a-predefined-programme	bau-cosmo-e-selecting-a-predefined-programme
ar	ar	trainings	playlists/bau-cosmo-e-the-need-for-touchless	bau-cosmo-e-the-need-for-touchless
ar	ar	trainings	playlists/bau-cosmo-e-thermal-disinfection	bau-cosmo-e-thermal-disinfection
ar	ar	trainings	playlists/bau-cosmo-e-usage-data	bau-cosmo-e-usage-data
ar	ar	trainings	playlists/bau-cosmo-e-user-profiles	bau-cosmo-e-user-profiles
ar	ar	trainings	playlists/blue-pure-1-unboxing-tools	blue-pure-1-unboxing-tools
ar	ar	trainings	playlists/blue-pure-2-installing-the-tap	blue-pure-2-installing-the-tap
ar	ar	trainings	playlists/blue-pure-3-installing-the-reverse-osmosis-filtration-system	blue-pure-3-installing-the-reverse-osmosis-filtration-system
ar	ar	trainings	playlists/blue-pure-4-testing	blue-pure-4-testing
ar	ar	trainings	playlists/blue-pure-5-handover	blue-pure-5-handover
ar	ar	trainings	playlists/blue-pure-6-replace-the-filter-cartridges	blue-pure-6-replace-the-filter-cartridges
ar	ar	trainings	playlists/blue-pure-design	blue-pure-design
ar	ar	trainings	playlists/blue-pure-features	blue-pure-features
ar	ar	trainings	playlists/blue-pure-installation-af-1-unboxing-tools	blue-pure-installation-af-1-unboxing-tools
ar	ar	trainings	playlists/blue-pure-installation-af-2-installing-the-tap	blue-pure-installation-af-2-installing-the-tap
ar	ar	trainings	playlists/blue-pure-installation-af-3-installing-the-filtration-system	blue-pure-installation-af-3-installing-the-filtration-system
ar	ar	trainings	playlists/blue-pure-installation-af-4-setting-testing	blue-pure-installation-af-4-setting-testing
ar	ar	trainings	playlists/blue-pure-installation-af-5-handover	blue-pure-installation-af-5-handover
ar	ar	trainings	playlists/blue-pure-installation-af-6-replace-the-filter-cartridges	blue-pure-installation-af-6-replace-the-filter-cartridges
ar	ar	trainings	playlists/blue-pure-introduction	blue-pure-introduction
ar	ar	trainings	playlists/blue-pure-matching-products	blue-pure-matching-products
ar	ar	trainings	playlists/blue-pure-product-range	blue-pure-product-range
ar	ar	trainings	playlists/blue-pure-selling	blue-pure-selling
ar	ar	trainings	playlists/blue-pure-summary-outlook	blue-pure-summary-outlook
ar	ar	trainings	playlists/body-sprays-1-rough-in-box-installation	body-sprays-1-rough-in-box-installation
ar	ar	trainings	playlists/body-sprays-2-preparing-final-assembly	body-sprays-2-preparing-final-assembly
ar	ar	trainings	playlists/body-sprays-3-adjusting-installation-body	body-sprays-3-adjusting-installation-body
ar	ar	trainings	playlists/body-sprays-4-mounting-the-body-sprays	body-sprays-4-mounting-the-body-sprays
ar	ar	trainings	playlists/body-sprays-5-testing-completion	body-sprays-5-testing-completion
ar	ar	trainings	playlists/body-sprays-compact-training	body-sprays-compact-training
ar	ar	trainings	playlists/body-sprays-conclusion	body-sprays-conclusion
ar	ar	trainings	playlists/body-sprays-design	body-sprays-design
ar	ar	trainings	playlists/body-sprays-features	body-sprays-features
ar	ar	trainings	playlists/body-sprays-introduction	body-sprays-introduction
ar	ar	trainings	playlists/body-sprays-matching-products	body-sprays-matching-products
ar	ar	trainings	playlists/body-sprays-preparation-tools	body-sprays-preparation-tools
ar	ar	trainings	playlists/body-sprays-summary-outlook	body-sprays-summary-outlook
ar	ar	trainings	playlists/brand-introduction	brand-introduction
ar	ar	trainings	playlists/brand-mission	brand-mission
ar	ar	trainings	playlists/brand-product-range	brand-product-range
ar	ar	trainings	playlists/brand-story	brand-story
ar	ar	trainings	playlists/brand-summary-outlook	brand-summary-outlook
ar	ar	trainings	playlists/companion-acquire-new-knowledge	companion-acquire-new-knowledge
ar	ar	trainings	playlists/companion-find-installation-maintenance-support	companion-find-installation-maintenance-support
ar	ar	trainings	playlists/companion-present-products-to-customers	companion-present-products-to-customers
ar	ar	trainings	playlists/companion-search-for-content-on-demand	companion-search-for-content-on-demand
ar	ar	trainings	playlists/creating-a-consistent-bathroom-experience-with-grohe	creating-a-consistent-bathroom-experience-with-grohe
ar	ar	trainings	playlists/cubeo-design-product-range	cubeo-design-product-range
ar	ar	trainings	playlists/cubeo-features-benefits	cubeo-features-benefits
ar	ar	trainings	playlists/cubeo-matching-products	cubeo-matching-products
ar	ar	trainings	playlists/euphoria-bigger-is-better	euphoria-bigger-is-better
ar	ar	trainings	playlists/euphoria-common-features	euphoria-common-features
ar	ar	trainings	playlists/euphoria-grohtherm-smartcontrol	euphoria-grohtherm-smartcontrol
ar	ar	trainings	playlists/euphoria-installation-1-unboxing-tools	euphoria-installation-1-unboxing-tools
ar	ar	trainings	playlists/euphoria-installation-10-installing-safestop-plus	euphoria-installation-10-installing-safestop-plus
ar	ar	trainings	playlists/euphoria-installation-11-handover	euphoria-installation-11-handover
ar	ar	trainings	playlists/euphoria-installation-2-installing-the-water-connection	euphoria-installation-2-installing-the-water-connection
ar	ar	trainings	playlists/euphoria-installation-3-installing-the-thermostat	euphoria-installation-3-installing-the-thermostat
ar	ar	trainings	playlists/euphoria-installation-4-preassembling-the-shower-rail	euphoria-installation-4-preassembling-the-shower-rail
ar	ar	trainings	playlists/euphoria-installation-5-mounting-the-shower-rail	euphoria-installation-5-mounting-the-shower-rail
ar	ar	trainings	playlists/euphoria-installation-6-installing-the-head-shower	euphoria-installation-6-installing-the-head-shower
ar	ar	trainings	playlists/euphoria-installation-7-connecting-the-hand-shower	euphoria-installation-7-connecting-the-hand-shower
ar	ar	trainings	playlists/euphoria-installation-8-testing-the-shower	euphoria-installation-8-testing-the-shower
ar	ar	trainings	playlists/euphoria-installation-9-calibrating-the-water-temperature	euphoria-installation-9-calibrating-the-water-temperature
ar	ar	trainings	playlists/euphoria-introducing-euphoria-smartcontrol-system-260	euphoria-introducing-euphoria-smartcontrol-system-260
ar	ar	trainings	playlists/euphoria-introducing-euphoria-smartcontrol-system-310	euphoria-introducing-euphoria-smartcontrol-system-310
ar	ar	trainings	playlists/euphoria-introducing-euphoria-system-260	euphoria-introducing-euphoria-system-260
ar	ar	trainings	playlists/euphoria-introducing-euphoria-system-310	euphoria-introducing-euphoria-system-310
ar	ar	trainings	playlists/euphoria-maintenance-cross-flow-prevention-check-and-replace-the-backflow-preventer	euphoria-maintenance-cross-flow-prevention-check-and-replace-the-backflow-preventer
ar	ar	trainings	playlists/euphoria-maintenance-replace-the-aquadimmer	euphoria-maintenance-replace-the-aquadimmer
ar	ar	trainings	playlists/euphoria-maintenance-replace-the-thermostatic-cartridge	euphoria-maintenance-replace-the-thermostatic-cartridge
ar	ar	trainings	playlists/euphoria-matching-products	euphoria-matching-products
ar	ar	trainings	playlists/filtration-technologies-compatibility	filtration-technologies-compatibility
ar	ar	trainings	playlists/filtration-technologies-filter-types-and-features	filtration-technologies-filter-types-and-features
ar	ar	trainings	playlists/filtration-technologies-introduction	filtration-technologies-introduction
ar	ar	trainings	playlists/filtration-technologies-recycling-process	filtration-technologies-recycling-process
ar	ar	trainings	playlists/filtration-technologies-summary-outlook	filtration-technologies-summary-outlook
ar	ar	trainings	playlists/filtration-technologies-the-filtration-process	filtration-technologies-the-filtration-process
ar	ar	trainings	playlists/flushing-systems-installation-of-rapid-sl	flushing-systems-installation-of-rapid-sl
ar	ar	trainings	playlists/flushing-systems-installation-of-uniset	flushing-systems-installation-of-uniset
ar	ar	trainings	playlists/flushing-systems-introduction	flushing-systems-introduction
ar	ar	trainings	playlists/flushing-systems-matching-products	flushing-systems-matching-products
ar	ar	trainings	playlists/flushing-systems-rapid-sl-for-bidet	flushing-systems-rapid-sl-for-bidet
ar	ar	trainings	playlists/flushing-systems-rapid-sl-for-urinal	flushing-systems-rapid-sl-for-urinal
ar	ar	trainings	playlists/flushing-systems-rapid-sl-for-wash-basin	flushing-systems-rapid-sl-for-wash-basin
ar	ar	trainings	playlists/flushing-systems-rapid-sl-for-wc	flushing-systems-rapid-sl-for-wc
ar	ar	trainings	playlists/flushing-systems-selling	flushing-systems-selling
ar	ar	trainings	playlists/flushing-systems-setting-installation-hints	flushing-systems-setting-installation-hints
ar	ar	trainings	playlists/flushing-systems-uniset-flushing-systems	flushing-systems-uniset-flushing-systems
ar	ar	trainings	playlists/grohe-colours-surfaces-chrome	grohe-colours-surfaces-chrome
ar	ar	trainings	playlists/grohe-colours-surfaces-introduction	grohe-colours-surfaces-introduction
ar	ar	trainings	playlists/grohe-colours-surfaces-moon-white-phantom-black-matte-black	grohe-colours-surfaces-moon-white-phantom-black-matte-black
ar	ar	trainings	playlists/grohe-colours-surfaces-moon-white-phantom-black-matte-black-2	grohe-colours-surfaces-moon-white-phantom-black-matte-black-2
ar	ar	trainings	playlists/grohe-colours-surfaces-satin-steel-satin-graphite	grohe-colours-surfaces-satin-steel-satin-graphite
ar	ar	trainings	playlists/grohe-colours-surfaces-spa-private-collection-surfaces	grohe-colours-surfaces-spa-private-collection-surfaces
ar	ar	trainings	playlists/grohe-colours-surfaces-supersteel-warm-sunset-cool-sunrise-hard-graphite	grohe-colours-surfaces-supersteel-warm-sunset-cool-sunrise-hard-graphite
ar	ar	trainings	playlists/grohe-everstream-common-questions-solutions	grohe-everstream-common-questions-solutions
ar	ar	trainings	playlists/grohe-everstream-experience-features-benefits	grohe-everstream-experience-features-benefits
ar	ar	trainings	playlists/grohe-everstream-installation	grohe-everstream-installation
ar	ar	trainings	playlists/grohtherm-grohtherm-safety-features	grohtherm-grohtherm-safety-features
ar	ar	trainings	playlists/grohtherm-grohtherm-saving-features	grohtherm-grohtherm-saving-features
ar	ar	trainings	playlists/grohtherm-grohtherm-thermostat-comparison	grohtherm-grohtherm-thermostat-comparison
ar	ar	trainings	playlists/grohtherm-matching-products	grohtherm-matching-products
ar	ar	trainings	playlists/grohtherm-selling-grohtherm-thermostat	grohtherm-selling-grohtherm-thermostat
ar	ar	trainings	playlists/grohtherm-thermostats	grohtherm-thermostats
ar	ar	trainings	playlists/grohtherm-thermostats-grohtherm-comfort-features	grohtherm-thermostats-grohtherm-comfort-features
ar	ar	trainings	playlists/grohtherm-thermostats-introducing-grohtherm-thermostats	grohtherm-thermostats-introducing-grohtherm-thermostats
ar	ar	trainings	playlists/introducing-grohe-sensia-arena	introducing-grohe-sensia-arena
ar	ar	trainings	playlists/purefoam-1-installation-of-the-fixation-plate	purefoam-1-installation-of-the-fixation-plate
ar	ar	trainings	playlists/purefoam-2-installation-of-the-unit	purefoam-2-installation-of-the-unit
ar	ar	trainings	playlists/purefoam-3-connecting-the-unit	purefoam-3-connecting-the-unit
ar	ar	trainings	playlists/purefoam-experience-features-benefits	purefoam-experience-features-benefits
ar	ar	trainings	playlists/purefoam-installation-preparation	purefoam-installation-preparation
ar	ar	trainings	playlists/purefoam-kinuami-soap	purefoam-kinuami-soap
ar	ar	trainings	playlists/purefoam-maintenance	purefoam-maintenance
ar	ar	trainings	playlists/purefoam-product-range	purefoam-product-range
ar	ar	trainings	playlists/purefoam-sales-support	purefoam-sales-support
ar	ar	trainings	playlists/purefoam-testing-and-handover	purefoam-testing-and-handover
ar	ar	trainings	playlists/quickglue-application-areas	quickglue-application-areas
ar	ar	trainings	playlists/quickglue-grohe-quickglue-sets	quickglue-grohe-quickglue-sets
ar	ar	trainings	playlists/quickglue-product-range	quickglue-product-range
ar	ar	trainings	playlists/quickglue-relevance-of-grohe-quickglue	quickglue-relevance-of-grohe-quickglue
ar	ar	trainings	playlists/quickglue-summary-outlook	quickglue-summary-outlook
ar	ar	trainings	playlists/quickglue-using-grohe-quickglue	quickglue-using-grohe-quickglue
ar	ar	trainings	playlists/rainshower-aqua-pure-installation-2	rainshower-aqua-pure-installation-2
ar	ar	trainings	playlists/rainshower-aqua-pure-installation-preparation	rainshower-aqua-pure-installation-preparation
ar	ar	trainings	playlists/rainshower-aqua-pure-key-features	rainshower-aqua-pure-key-features
ar	ar	trainings	playlists/rainshower-aqua-pure-product-range	rainshower-aqua-pure-product-range
ar	ar	trainings	playlists/rainshower-aqua-pure-sales-suggestions-tips	rainshower-aqua-pure-sales-suggestions-tips
ar	ar	trainings	playlists/rapid-slx-1-unboxing-tools	rapid-slx-1-unboxing-tools
ar	ar	trainings	playlists/rapid-slx-10-installing-the-flush-plate	rapid-slx-10-installing-the-flush-plate
ar	ar	trainings	playlists/rapid-slx-11-adjusting-the-water-flow	rapid-slx-11-adjusting-the-water-flow
ar	ar	trainings	playlists/rapid-slx-2-taking-measurements	rapid-slx-2-taking-measurements
ar	ar	trainings	playlists/rapid-slx-3-marking-the-drill-holes	rapid-slx-3-marking-the-drill-holes
ar	ar	trainings	playlists/rapid-slx-4-drilling-mounting-on-the-wall	rapid-slx-4-drilling-mounting-on-the-wall
ar	ar	trainings	playlists/rapid-slx-5-water-connection	rapid-slx-5-water-connection
ar	ar	trainings	playlists/rapid-slx-6-power-connection	rapid-slx-6-power-connection
ar	ar	trainings	playlists/rapid-slx-7-preparing-the-waste-pipe	rapid-slx-7-preparing-the-waste-pipe
ar	ar	trainings	playlists/rapid-slx-8-installing-the-revision-shaft	rapid-slx-8-installing-the-revision-shaft
ar	ar	trainings	playlists/rapid-slx-9-installing-the-bowl	rapid-slx-9-installing-the-bowl
ar	ar	trainings	playlists/rapid-slx-countless-flush-plate-options	rapid-slx-countless-flush-plate-options
ar	ar	trainings	playlists/rapid-slx-introducing-the-rapid-slx	rapid-slx-introducing-the-rapid-slx
ar	ar	trainings	playlists/rapid-slx-product-range	rapid-slx-product-range
ar	ar	trainings	playlists/rapid-slx-top-features	rapid-slx-top-features
ar	ar	trainings	playlists/rapido-shower-frame-installation-connecting-the-smartbox	rapido-shower-frame-installation-connecting-the-smartbox
ar	ar	trainings	playlists/rapido-shower-frame-installation-installation-of-the-bottom-frame	rapido-shower-frame-installation-installation-of-the-bottom-frame
ar	ar	trainings	playlists/rapido-shower-frame-installation-installation-of-the-upper-frame	rapido-shower-frame-installation-installation-of-the-upper-frame
ar	ar	trainings	playlists/rapido-shower-frame-installation-preparation	rapido-shower-frame-installation-preparation
ar	ar	trainings	playlists/rapido-shower-frame-matching-products	rapido-shower-frame-matching-products
ar	ar	trainings	playlists/rapido-shower-frame-selling	rapido-shower-frame-selling
ar	ar	trainings	playlists/rapido-shower-frames-features	rapido-shower-frames-features
ar	ar	trainings	playlists/rapido-shower-frames-product-range	rapido-shower-frames-product-range
ar	ar	trainings	playlists/rapido-smartbox-features-and-benefits	rapido-smartbox-features-and-benefits
ar	ar	trainings	playlists/rapido-smartbox-installing-a-grohe-single-lever-mixer-trim-set	rapido-smartbox-installing-a-grohe-single-lever-mixer-trim-set
ar	ar	trainings	playlists/rapido-smartbox-installing-a-grohe-two-handle-thermostat-trim-set	rapido-smartbox-installing-a-grohe-two-handle-thermostat-trim-set
ar	ar	trainings	playlists/rapido-smartbox-installing-a-grohtherm-smartcontrol-trim-set	rapido-smartbox-installing-a-grohtherm-smartcontrol-trim-set
ar	ar	trainings	playlists/rapido-smartbox-installing-the-grohe-rapido-smartbox	rapido-smartbox-installing-the-grohe-rapido-smartbox
ar	ar	trainings	playlists/rapido-smartbox-introduction	rapido-smartbox-introduction
ar	ar	trainings	playlists/rapido-smartbox-matching-products	rapido-smartbox-matching-products
ar	ar	trainings	playlists/rapido-smartbox-selling	rapido-smartbox-selling
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-features	rsh-aqua-ceiling-shower-elements-features
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-1-connecting-the-boxes	rsh-aqua-ceiling-shower-elements-installation-1-connecting-the-boxes
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-2-mounting-the-boxes	rsh-aqua-ceiling-shower-elements-installation-2-mounting-the-boxes
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-3-mounting-the-small-elements	rsh-aqua-ceiling-shower-elements-installation-3-mounting-the-small-elements
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-4-mounting-the-large-elements	rsh-aqua-ceiling-shower-elements-installation-4-mounting-the-large-elements
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-5-testing-and-completing-the-installation	rsh-aqua-ceiling-shower-elements-installation-5-testing-and-completing-the-installation
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-installation-maintenance	rsh-aqua-ceiling-shower-elements-installation-maintenance
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-introduction	rsh-aqua-ceiling-shower-elements-introduction
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-matching-products	rsh-aqua-ceiling-shower-elements-matching-products
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-preparation-tools	rsh-aqua-ceiling-shower-elements-preparation-tools
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-product-range	rsh-aqua-ceiling-shower-elements-product-range
ar	ar	trainings	playlists/rsh-aqua-ceiling-shower-elements-summary-outlook	rsh-aqua-ceiling-shower-elements-summary-outlook
ar	ar	trainings	playlists/selling-a-full-bathroom-solution-with-grohe-products	selling-a-full-bathroom-solution-with-grohe-products
ar	ar	trainings	playlists/selling-spa-consumers-contact-evaluation	selling-spa-consumers-contact-evaluation
ar	ar	trainings	playlists/selling-spa-consumers-objection-handling	selling-spa-consumers-objection-handling
ar	ar	trainings	playlists/selling-spa-consumers-summary-outlook	selling-spa-consumers-summary-outlook
ar	ar	trainings	playlists/selling-spa-consumers-the-solution	selling-spa-consumers-the-solution
ar	ar	trainings	playlists/selling-spa-showroom-contact-evaluation	selling-spa-showroom-contact-evaluation
ar	ar	trainings	playlists/selling-spa-showroom-objection-handling	selling-spa-showroom-objection-handling
ar	ar	trainings	playlists/selling-spa-showroom-summary-outlook	selling-spa-showroom-summary-outlook
ar	ar	trainings	playlists/selling-spa-showroom-the-solution	selling-spa-showroom-the-solution
ar	ar	trainings	playlists/sensia-arena-1-preparation-and-tools	sensia-arena-1-preparation-and-tools
ar	ar	trainings	playlists/sensia-arena-2-preparing-the-installation-system	sensia-arena-2-preparing-the-installation-system
ar	ar	trainings	playlists/sensia-arena-3-mounting-the-electrical-plug	sensia-arena-3-mounting-the-electrical-plug
ar	ar	trainings	playlists/sensia-arena-4-installing-with-rapid-slx	sensia-arena-4-installing-with-rapid-slx
ar	ar	trainings	playlists/sensia-arena-5-mounting-the-shower-toilet	sensia-arena-5-mounting-the-shower-toilet
ar	ar	trainings	playlists/sensia-arena-6-installing-the-flush-plate	sensia-arena-6-installing-the-flush-plate
ar	ar	trainings	playlists/sensia-arena-7-completing-the-installation	sensia-arena-7-completing-the-installation
ar	ar	trainings	playlists/sensia-arena-descaling-the-grohe-sensia-arena	sensia-arena-descaling-the-grohe-sensia-arena
ar	ar	trainings	playlists/sensia-arena-excellent-design-easy-installation	sensia-arena-excellent-design-easy-installation
ar	ar	trainings	playlists/sensia-arena-maintaining-the-grohe-sensia-arena	sensia-arena-maintaining-the-grohe-sensia-arena
ar	ar	trainings	playlists/sensia-arena-perfect-body-care	sensia-arena-perfect-body-care
ar	ar	trainings	playlists/sensia-arena-personal-comfort	sensia-arena-personal-comfort
ar	ar	trainings	playlists/sensia-arena-ultimate-hygiene	sensia-arena-ultimate-hygiene
ar	ar	trainings	playlists/sensia-arena-using-new-technologies	sensia-arena-using-new-technologies
ar	ar	trainings	playlists/sensia-pro-descaling-sensia-pro	sensia-pro-descaling-sensia-pro
ar	ar	trainings	playlists/sensia-pro-features-benefits	sensia-pro-features-benefits
ar	ar	trainings	playlists/sensia-pro-installation-of-sensia-pro	sensia-pro-installation-of-sensia-pro
ar	ar	trainings	playlists/sensia-pro-introduction-design-product-range	sensia-pro-introduction-design-product-range
ar	ar	trainings	playlists/sensia-pro-maintenance-and-cleaning	sensia-pro-maintenance-and-cleaning
ar	ar	trainings	playlists/sensia-pro-matching-products	sensia-pro-matching-products
ar	ar	trainings	playlists/sensia-pro-pairing-with-the-remote-control	sensia-pro-pairing-with-the-remote-control
ar	ar	trainings	playlists/sensia-pro-selling	sensia-pro-selling
ar	ar	trainings	playlists/shower-systems-consumer	shower-systems-consumer
